key,diagnostic,item_id,condition,kind,cell,persona_k,rep,variant,ent_bin,provider,model_requested,temperature,max_output_tokens,system_sha256,user_sha256,persona_sent,sent_at,model_version,text,finish_reason,in_tokens,out_tokens,attempts,error,rate_headers,raw,rating
50|Asian-Woman#1|v1|rep1,A,50,Asian-Woman#1,persona,Asian-Woman,0,1,v1_original,medium,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,92f6dbb250ac5f40,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:24:01.748113,qwen/qwen3.8-27b,No,stop,1112,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '933', 'x-ratelimit-reset-requests': '1h36m28.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5729', 'x-ratelimit-reset-tokens': '17.032s'}","{'id': 'chatcmpl-5513e359-7ddd-4350-a18f-4b08714d8918', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847843, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1112, 'total_tokens': 1114, 'completion_time': 0.004189018, 'completion_tokens_details': None, 'prompt_time': 0.100138146, 'prompt_tokens_details': None, 'queue_time': 0.004159121, 'total_time': 0.104327164}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120j736ezhtgydvfvyng6q2', 'debug': None, 'seed': 1818507802, 'usage': None}}",No
50|Asian-Woman#1|v1|rep2,A,50,Asian-Woman#1,persona,Asian-Woman,0,2,v1_original,medium,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,92f6dbb250ac5f40,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:24:04.017505,qwen/qwen3.8-27b,No,stop,1112,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '932', 'x-ratelimit-reset-requests': '1h37m55.2s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '4915', 'x-ratelimit-reset-tokens': '23.137s'}","{'id': 'chatcmpl-fe787aad-df0a-4d6f-8b9e-0711cb03871e', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847845, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1112, 'total_tokens': 1114, 'completion_time': 0.004201868, 'completion_tokens_details': None, 'prompt_time': 0.089311304, 'prompt_tokens_details': None, 'queue_time': 0.00436249, 'total_time': 0.093513172}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120j99je2qstwarjdq8cjq8', 'debug': None, 'seed': 1583568393, 'usage': None}}",No
50|Asian-Woman#1|v1|rep3,A,50,Asian-Woman#1,persona,Asian-Woman,0,3,v1_original,medium,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,92f6dbb250ac5f40,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:24:06.176030,qwen/qwen3.8-27b,No,stop,1112,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '931', 'x-ratelimit-reset-requests': '1h39m21.6s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '4090', 'x-ratelimit-reset-tokens': '29.325s'}","{'id': 'chatcmpl-fefc7127-7d44-483d-9ffa-09edf446fbb4', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847847, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1112, 'total_tokens': 1114, 'completion_time': 0.004188758, 'completion_tokens_details': None, 'prompt_time': 0.096149626, 'prompt_tokens_details': None, 'queue_time': 0.03305872, 'total_time': 0.100338384}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120jbddennts2qe8dh164qd', 'debug': None, 'seed': 349886862, 'usage': None}}",No
50|Asian-Woman#1|v1|rep4,A,50,Asian-Woman#1,persona,Asian-Woman,0,4,v1_original,medium,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,92f6dbb250ac5f40,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:24:08.378780,qwen/qwen3.8-27b,No,stop,1112,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '930', 'x-ratelimit-reset-requests': '1h40m48s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '3271', 'x-ratelimit-reset-tokens': '35.467s'}","{'id': 'chatcmpl-1685f079-89ae-4b5c-8859-62fafad0f572', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847850, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1112, 'total_tokens': 1114, 'completion_time': 0.004206158, 'completion_tokens_details': None, 'prompt_time': 0.094206304, 'prompt_tokens_details': None, 'queue_time': 0.518658911, 'total_time': 0.098412462}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120jdjke7jt85tj93fn3hde', 'debug': None, 'seed': 2096544418, 'usage': None}}",No
50|Asian-Woman#1|v1|rep5,A,50,Asian-Woman#1,persona,Asian-Woman,0,5,v1_original,medium,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,92f6dbb250ac5f40,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:24:11.084520,qwen/qwen3.8-27b,Unsure,stop,1112,3,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '929', 'x-ratelimit-reset-requests': '1h42m14.4s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '2510', 'x-ratelimit-reset-tokens': '41.175s'}","{'id': 'chatcmpl-25cc60bb-83c0-4c30-ad79-60b3c1cbe654', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'Unsure', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847852, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 3, 'prompt_tokens': 1112, 'total_tokens': 1115, 'completion_time': 0.006169339, 'completion_tokens_details': None, 'prompt_time': 0.095920318, 'prompt_tokens_details': None, 'queue_time': 0.0040474, 'total_time': 0.102089657}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120jg6xeqh88g30vcp0dtgp', 'debug': None, 'seed': 726929274, 'usage': None}}",Unsure
51|Asian-Woman#1|v1|rep1,A,51,Asian-Woman#1,persona,Asian-Woman,0,1,v1_original,medium,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,96fbc9439cc39410,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:24:13.280552,qwen/qwen3.8-27b,No,stop,883,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '928', 'x-ratelimit-reset-requests': '1h43m40.799s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '7109', 'x-ratelimit-reset-tokens': '6.682s'}","{'id': 'chatcmpl-27bbaa0a-1676-4632-b423-0f629fc166cb', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847898, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_fea14bdc83', 'usage': {'completion_tokens': 2, 'prompt_tokens': 883, 'total_tokens': 885, 'completion_time': 0.004088138, 'completion_tokens_details': None, 'prompt_time': 0.060812528, 'prompt_tokens_details': None, 'queue_time': 0.023053911, 'total_time': 0.064900666}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120kxe1e4arq08z7tny1bqv', 'debug': None, 'seed': 217854610, 'usage': None}}",No
51|Asian-Woman#1|v1|rep2,A,51,Asian-Woman#1,persona,Asian-Woman,0,2,v1_original,medium,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,96fbc9439cc39410,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:24:59.588654,qwen/qwen3.8-27b,No,stop,883,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '927', 'x-ratelimit-reset-requests': '1h45m7.2s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '6508', 'x-ratelimit-reset-tokens': '11.19s'}","{'id': 'chatcmpl-ea9ccaff-f45f-4bfc-be49-5976b8f195c5', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847900, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_5e14805ce3', 'usage': {'completion_tokens': 2, 'prompt_tokens': 883, 'total_tokens': 885, 'completion_time': 0.00420359, 'completion_tokens_details': None, 'prompt_time': 0.070799341, 'prompt_tokens_details': None, 'queue_time': 0.023008114, 'total_time': 0.075002931}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120kzjwehq9adac4fzj9mtp', 'debug': None, 'seed': 419808403, 'usage': None}}",No
51|Asian-Woman#1|v1|rep3,A,51,Asian-Woman#1,persona,Asian-Woman,0,3,v1_original,medium,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,96fbc9439cc39410,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:25:01.848466,qwen/qwen3.8-27b,No,stop,883,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '926', 'x-ratelimit-reset-requests': '1h46m33.599s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5917', 'x-ratelimit-reset-tokens': '15.622s'}","{'id': 'chatcmpl-0b7b5cc9-c014-4aa2-b8f3-9d06ada472ee', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847903, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_57c7e760a9', 'usage': {'completion_tokens': 2, 'prompt_tokens': 883, 'total_tokens': 885, 'completion_time': 0.004202452, 'completion_tokens_details': None, 'prompt_time': 0.070801868, 'prompt_tokens_details': None, 'queue_time': 0.024483347, 'total_time': 0.07500432}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120m1shea78a5kgw5sj9ekm', 'debug': None, 'seed': 1124364120, 'usage': None}}",No
51|Asian-Woman#1|v1|rep4,A,51,Asian-Woman#1,persona,Asian-Woman,0,4,v1_original,medium,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,96fbc9439cc39410,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:25:04.093047,qwen/qwen3.8-27b,No,stop,883,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '925', 'x-ratelimit-reset-requests': '1h48m0s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5324', 'x-ratelimit-reset-tokens': '20.07s'}","{'id': 'chatcmpl-30a37f72-0473-4062-9b1b-202296eb6901', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847905, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_57c7e760a9', 'usage': {'completion_tokens': 2, 'prompt_tokens': 883, 'total_tokens': 885, 'completion_time': 0.004219122, 'completion_tokens_details': None, 'prompt_time': 0.070809518, 'prompt_tokens_details': None, 'queue_time': 0.023344167, 'total_time': 0.07502864}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120m400ec0bhys48eacck46', 'debug': None, 'seed': 1956063, 'usage': None}}",No
51|Asian-Woman#1|v1|rep5,A,51,Asian-Woman#1,persona,Asian-Woman,0,5,v1_original,medium,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,96fbc9439cc39410,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:25:06.312690,qwen/qwen3.8-27b,No,stop,883,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '924', 'x-ratelimit-reset-requests': '1h49m26.4s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '4733', 'x-ratelimit-reset-tokens': '24.502s'}","{'id': 'chatcmpl-ebd388e1-255d-42ee-888c-e87144f3abf9', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847907, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_fea14bdc83', 'usage': {'completion_tokens': 2, 'prompt_tokens': 883, 'total_tokens': 885, 'completion_time': 0.004081048, 'completion_tokens_details': None, 'prompt_time': 0.060443083, 'prompt_tokens_details': None, 'queue_time': 0.023575476, 'total_time': 0.064524131}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120m65se9msgr8gftdv7sd4', 'debug': None, 'seed': 389576447, 'usage': None}}",No
52|Asian-Woman#1|v1|rep1,A,52,Asian-Woman#1,persona,Asian-Woman,0,1,v1_original,low,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,54eed71d767c7b72,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:25:08.532519,qwen/qwen3.8-27b,No,stop,909,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '923', 'x-ratelimit-reset-requests': '1h50m52.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '4108', 'x-ratelimit-reset-tokens': '29.189s'}","{'id': 'chatcmpl-a41ad428-9a25-4d88-9069-21d6997ac311', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847909, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_57c7e760a9', 'usage': {'completion_tokens': 2, 'prompt_tokens': 909, 'total_tokens': 911, 'completion_time': 0.004197872, 'completion_tokens_details': None, 'prompt_time': 0.072815471, 'prompt_tokens_details': None, 'queue_time': 0.022742348, 'total_time': 0.077013343}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120m8aeeptaab7k0emev4xv', 'debug': None, 'seed': 811589233, 'usage': None}}",No
52|Asian-Woman#1|v1|rep2,A,52,Asian-Woman#1,persona,Asian-Woman,0,2,v1_original,low,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,54eed71d767c7b72,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:25:10.852755,qwen/qwen3.8-27b,No,stop,909,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '922', 'x-ratelimit-reset-requests': '1h52m19.2s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '3495', 'x-ratelimit-reset-tokens': '33.787s'}","{'id': 'chatcmpl-6a32166b-fd1c-4841-a51b-bb676709e425', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847912, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_57c7e760a9', 'usage': {'completion_tokens': 2, 'prompt_tokens': 909, 'total_tokens': 911, 'completion_time': 0.004192162, 'completion_tokens_details': None, 'prompt_time': 0.075507345, 'prompt_tokens_details': None, 'queue_time': 0.019926683, 'total_time': 0.079699507}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120majfesqvb29xj5qyepm7', 'debug': None, 'seed': 760150482, 'usage': None}}",No
52|Asian-Woman#1|v1|rep3,A,52,Asian-Woman#1,persona,Asian-Woman,0,3,v1_original,low,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,54eed71d767c7b72,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:25:13.042060,qwen/qwen3.8-27b,No,stop,909,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '921', 'x-ratelimit-reset-requests': '1h53m45.6s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '2879', 'x-ratelimit-reset-tokens': '38.407s'}","{'id': 'chatcmpl-3ea3d53e-892e-4e22-b4cd-19774d351e72', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847914, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_5e14805ce3', 'usage': {'completion_tokens': 2, 'prompt_tokens': 909, 'total_tokens': 911, 'completion_time': 0.004201349, 'completion_tokens_details': None, 'prompt_time': 0.072938572, 'prompt_tokens_details': None, 'queue_time': 0.021962043, 'total_time': 0.077139921}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120mcr7etvr4e23ctycky7d', 'debug': None, 'seed': 1017803622, 'usage': None}}",No
52|Asian-Woman#1|v1|rep4,A,52,Asian-Woman#1,persona,Asian-Woman,0,4,v1_original,low,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,54eed71d767c7b72,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:25:15.274448,qwen/qwen3.8-27b,No,stop,909,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '920', 'x-ratelimit-reset-requests': '1h55m12s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '7089', 'x-ratelimit-reset-tokens': '6.832s'}","{'id': 'chatcmpl-1fe8081d-3199-4bd0-bbd4-66e0d329348a', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847958, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_5e14805ce3', 'usage': {'completion_tokens': 2, 'prompt_tokens': 909, 'total_tokens': 911, 'completion_time': 0.004188189, 'completion_tokens_details': None, 'prompt_time': 0.075586498, 'prompt_tokens_details': None, 'queue_time': 0.021030681, 'total_time': 0.079774687}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120nr01ej3r3frmww20erkg', 'debug': None, 'seed': 717087931, 'usage': None}}",No
52|Asian-Woman#1|v1|rep5,A,52,Asian-Woman#1,persona,Asian-Woman,0,5,v1_original,low,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,54eed71d767c7b72,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:25:59.594615,qwen/qwen3.8-27b,Yes,stop,909,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '919', 'x-ratelimit-reset-requests': '1h56m38.4s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '6475', 'x-ratelimit-reset-tokens': '11.437s'}","{'id': 'chatcmpl-ab9d828d-5367-4f0c-87f6-9f3944931c45', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'Yes', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847960, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_b930cafd52', 'usage': {'completion_tokens': 2, 'prompt_tokens': 909, 'total_tokens': 911, 'completion_time': 0.004086403, 'completion_tokens_details': None, 'prompt_time': 0.062153843, 'prompt_tokens_details': None, 'queue_time': 0.019757626, 'total_time': 0.066240246}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120nt73ec7rmtdnd7gcm2vt', 'debug': None, 'seed': 945711354, 'usage': None}}",Yes
54|Asian-Woman#1|v1|rep1,A,54,Asian-Woman#1,persona,Asian-Woman,0,1,v1_original,low,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,12d61c5648be70c2,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:26:01.864821,qwen/qwen3.8-27b,No,stop,962,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '918', 'x-ratelimit-reset-requests': '1h58m4.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5805', 'x-ratelimit-reset-tokens': '16.462s'}","{'id': 'chatcmpl-de7e2a99-0a63-4af7-959d-50215fc3f70e', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787847963, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_b930cafd52', 'usage': {'completion_tokens': 2, 'prompt_tokens': 962, 'total_tokens': 964, 'completion_time': 0.004088022, 'completion_tokens_details': None, 'prompt_time': 0.065842437, 'prompt_tokens_details': None, 'queue_time': 0.020046362, 'total_time': 0.069930459}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120nwcwe4eaqyj718hymah7', 'debug': None, 'seed': 736468107, 'usage': None}}",No
